"id_transakcji"	"id_klienta"	"id_asortymentu"	"ilosc"	"data_transakcji"
"F/TR/36997185"	"AlSt19429"	"EGS"	2,41	2014-2-11 00:00:00
"F/TR/62242907"	"JoOr16525"	"K"	3,20	2014-1-11 00:00:00
"F/TR/79746877"	"DaCz13657"	"O"	1,85	2013-4-17 00:00:00
"F/TR/44071331"	"JoNo13270"	"OO"	9,61	2014-2-12 00:00:00
"F/TR/51806693"	"StSz1460"	"M"	8,65	2014-2-4 00:00:00
"F/TR/88910607"	"ChNa6225"	"M"	11,44	2013-7-12 00:00:00
"F/TR/19090079"	"JaKi478"	"M"	8,37	2013-8-12 00:00:00
"F/TR/28525979"	"StKi4995"	"PE"	8,73	2013-12-26 00:00:00
"F/TR/95880624"	"DyJo4980"	"M"	5,82	2014-8-17 00:00:00
"F/TR/63146197"	"LiSw10286"	"O"	6,62	2014-6-3 00:00:00
"F/TR/58008313"	"LePi1092"	"K"	6,19	2014-1-1 00:00:00
"F/TR/52464194"	"PrSp18193"	"EGS"	10,69	2014-2-9 00:00:00
"F/TR/36243258"	"ZbPa6501"	"EG"	5,02	2014-10-14 00:00:00
"F/TR/26054025"	"PrMi686"	"EG"	5,60	2014-1-28 00:00:00
"F/TR/40969617"	"WiOt6029"	"PE"	11,43	2014-11-12 00:00:00
"F/TR/395035"	"KaNa8465"	"OO"	1,51	2013-8-7 00:00:00
"F/TR/10750439"	"MiPe411"	"EGE"	11,07	2013-2-11 00:00:00
"F/TR/50394674"	"DoKi17115"	"EGS"	9,40	2014-2-22 00:00:00
"F/TR/77792160"	"EwKo11406"	"EGS"	10,88	2014-9-30 00:00:00
"F/TR/16200928"	"AbPi16557"	"EGS"	8,25	2013-12-25 00:00:00
"F/TR/59026116"	"TeSo2845"	"K"	8,47	2013-6-26 00:00:00
"F/TR/62024365"	"ChGr2804"	"O"	10,45	2014-9-6 00:00:00
"F/TR/6443949"	"ApHu13265"	"OO"	8,80	2013-6-14 00:00:00
"F/TR/68624501"	"PuKo839"	"M"	4,21	2014-3-8 00:00:00
"F/TR/43593394"	"RyRo749"	"M"	6,97	2014-1-15 00:00:00
"F/TR/85728210"	"BeSa12582"	"M"	2,60	2014-7-17 00:00:00
"F/TR/46668802"	"DoCi4092"	"PE"	11,18	2014-8-1 00:00:00
"F/TR/71886862"	"StHa6340"	"M"	5,12	2013-3-7 00:00:00
"F/TR/71100812"	"EdKr19609"	"O"	4,36	2014-11-9 00:00:00
"F/TR/48929323"	"LuSp14211"	"K"	11,75	2014-11-8 00:00:00
"F/TR/71627730"	"TeCh12023"	"EGS"	4,99	2014-8-17 00:00:00
"F/TR/43809634"	"FrDz16751"	"EG"	3,81	2014-10-14 00:00:00
"F/TR/6119635"	"NiKr1399"	"EG"	11,58	2013-12-14 00:00:00
"F/TR/20073633"	"WaJa14596"	"EG"	8,70	2013-7-24 00:00:00
"F/TR/33044962"	"DoSi14150"	"PE"	6,84	2014-9-30 00:00:00
"F/TR/77862169"	"WiOt6029"	"OO"	6,48	2013-10-15 00:00:00
"F/TR/89187701"	"DoOl7472"	"EGE"	7,79	2013-1-19 00:00:00
"F/TR/14535156"	"AdMa19054"	"EGS"	4,04	2013-4-15 00:00:00
"F/TR/71754449"	"LaKl11142"	"EGS"	9,80	2013-7-28 00:00:00
"F/TR/83607870"	"DoKa3816"	"EGS"	8,81	2013-8-13 00:00:00
"F/TR/9509390"	"SaSk11678"	"K"	9,12	2014-10-9 00:00:00
"F/TR/47630707"	"KoSt7910"	"O"	2,18	2013-8-16 00:00:00
"F/TR/33541525"	"ToFr7985"	"OO"	10,40	2013-7-13 00:00:00
"F/TR/46345341"	"MaOs1226"	"M"	2,89	2014-4-10 00:00:00
"F/TR/91514543"	"AtSl16374"	"M"	5,88	2014-8-19 00:00:00
"F/TR/87549293"	"HoKo16963"	"PE"	1,55	2013-7-9 00:00:00
"F/TR/34062137"	"TaJa13799"	"M"	8,21	2014-10-25 00:00:00
"F/TR/98910765"	"MaKl14103"	"O"	1,95	2013-2-15 00:00:00
"F/TR/66704749"	"KrHe8387"	"K"	1,37	2013-1-17 00:00:00
"F/TR/25263856"	"AbEl4405"	"EGS"	1,97	2014-9-3 00:00:00
"F/TR/80611377"	"SeWe12811"	"EG"	2,07	2014-6-4 00:00:00
"F/TR/8970250"	"ZbKa18575"	"EG"	6,57	2014-10-1 00:00:00
"F/TR/63451899"	"KrKr1478"	"EG"	5,42	2014-5-8 00:00:00
"F/TR/58349969"	"TaPr14674"	"OO"	2,50	2013-4-4 00:00:00
"F/TR/36095884"	"HeNe19665"	"OO"	5,87	2014-4-9 00:00:00
"F/TR/77335825"	"LaKa8924"	"EGE"	8,22	2014-5-25 00:00:00
"F/TR/63591934"	"RaMa5462"	"EGS"	7,92	2013-12-31 00:00:00
"F/TR/62645972"	"KaDa2318"	"EGS"	9,90	2014-10-28 00:00:00
"F/TR/25391481"	"FlGa13756"	"EGS"	9,95	2013-11-7 00:00:00
"F/TR/46075277"	"MaSw18940"	"K"	1,20	2014-6-25 00:00:00
"F/TR/34892332"	"MsRo8896"	"O"	6,91	2014-5-9 00:00:00
"F/TR/67912407"	"EwGo15050"	"OO"	10,51	2014-8-12 00:00:00
"F/TR/65135785"	"MsWa2685"	"M"	5,91	2014-6-19 00:00:00
"F/TR/96765262"	"SuNy10291"	"M"	9,55	2014-3-8 00:00:00
"F/TR/42387995"	"SoSl3541"	"M"	2,82	2014-6-6 00:00:00
"F/TR/78380043"	"SlSm9679"	"PE"	2,01	2013-12-8 00:00:00
"F/TR/44733696"	"StSz11643"	"M"	3,41	2014-4-7 00:00:00
"F/TR/39225077"	"DoCi4092"	"O"	6,88	2013-1-19 00:00:00
"F/TR/48244741"	"DoKo33"	"EGS"	5,13	2014-11-7 00:00:00
"F/TR/72069855"	"SeWe12811"	"EG"	6,02	2014-8-2 00:00:00
"F/TR/46856842"	"WlSt6333"	"EG"	11,31	2013-8-31 00:00:00
"F/TR/62517373"	"CiCz8752"	"EG"	5,82	2014-2-14 00:00:00
"F/TR/48785108"	"KwGo14248"	"PE"	11,59	2014-11-7 00:00:00
"F/TR/20413050"	"WlKa553"	"OO"	3,73	2014-2-10 00:00:00
"F/TR/32509223"	"SaKu19039"	"OO"	7,82	2013-6-18 00:00:00
"F/TR/7184276"	"WlKn19880"	"EGE"	5,21	2014-5-2 00:00:00
"F/TR/24250429"	"ChNa6225"	"EGS"	9,56	2013-7-24 00:00:00
"F/TR/35810978"	"ErSz6316"	"EGS"	6,24	2014-8-31 00:00:00
"F/TR/39590301"	"IwHi14312"	"EGS"	8,15	2013-2-11 00:00:00
"F/TR/86430464"	"MaGi16122"	"K"	11,46	2014-1-15 00:00:00
"F/TR/18463324"	"zaBl12860"	"O"	7,02	2014-6-27 00:00:00
"F/TR/4035496"	"DiPo6129"	"OO"	6,73	2014-5-27 00:00:00
"F/TR/95857344"	"ErNo2819"	"M"	1,36	2014-4-9 00:00:00
"F/TR/95556469"	"KaSz19370"	"M"	8,00	2013-12-1 00:00:00
"F/TR/29653387"	"NaWu1958"	"M"	1,73	2014-9-9 00:00:00
"F/TR/59746998"	"KoKi19185"	"PE"	11,07	2014-10-18 00:00:00
"F/TR/74177936"	"FeZa982"	"M"	2,34	2014-5-20 00:00:00
"F/TR/53103547"	"DiAj2020"	"O"	4,06	2014-8-11 00:00:00
"F/TR/87202249"	"NiKi16284"	"K"	3,26	2013-10-11 00:00:00
"F/TR/73634720"	"DePu8703"	"EGS"	7,78	2013-12-2 00:00:00
"F/TR/32617251"	"CiBa2408"	"EG"	4,63	2014-9-22 00:00:00
"F/TR/32469751"	"LuPa9999"	"EG"	11,38	2013-2-5 00:00:00
"F/TR/56289302"	"IrNi7672"	"EG"	1,05	2013-2-19 00:00:00
"F/TR/47355166"	"PoLi9362"	"PE"	9,08	2013-7-4 00:00:00
"F/TR/87602227"	"BrZa10822"	"OO"	5,16	2014-11-16 00:00:00
"F/TR/27702434"	"NiKo16324"	"OO"	5,38	2014-1-1 00:00:00
"F/TR/5826777"	"StDr11356"	"EGE"	7,44	2014-1-1 00:00:00
"F/TR/18743102"	"SyRa7166"	"EGS"	6,88	2014-5-21 00:00:00
"F/TR/74351005"	"JaLe11231"	"EGS"	8,04	2013-4-27 00:00:00
"F/TR/26005026"	"BoKo7654"	"K"	1,90	2013-6-3 00:00:00
"F/TR/3172210"	"TaPr14674"	"O"	6,94	2013-6-30 00:00:00
"F/TR/55124249"	"AtCe6857"	"OO"	7,19	2013-4-5 00:00:00
"F/TR/77140671"	"LePi10214"	"M"	1,23	2013-9-5 00:00:00
"F/TR/88424395"	"NaGo11221"	"M"	10,18	2013-2-6 00:00:00
"F/TR/91170971"	"KoRy2690"	"M"	2,43	2013-4-12 00:00:00
"F/TR/20779515"	"TaPr14674"	"PE"	6,00	2014-3-4 00:00:00
"F/TR/66406578"	"MsRo8896"	"M"	7,39	2014-11-7 00:00:00
"F/TR/84426154"	"LuAr19542"	"O"	3,38	2013-4-21 00:00:00
"F/TR/93553045"	"ArOp14241"	"K"	10,50	2013-7-19 00:00:00
"F/TR/2542960"	"Gola1801"	"EGS"	4,70	2014-9-10 00:00:00
"F/TR/21516344"	"LeSz18231"	"EG"	11,47	2013-10-4 00:00:00
"F/TR/73655604"	"BlPo11698"	"EG"	5,91	2013-2-4 00:00:00
"F/TR/23308226"	"HeIw12740"	"EG"	3,36	2013-1-13 00:00:00
"F/TR/59967542"	"WiGo1183"	"PE"	10,97	2014-6-9 00:00:00
"F/TR/40522108"	"swIw6213"	"OO"	10,65	2013-7-1 00:00:00
"F/TR/70811278"	"LeBr15374"	"OO"	5,35	2013-11-28 00:00:00
"F/TR/65425618"	"AnDi15349"	"EGE"	9,00	2014-4-5 00:00:00
"F/TR/81585532"	"KrBi2481"	"EGS"	4,70	2013-1-4 00:00:00
"F/TR/30719474"	"AlZe5263"	"EGS"	6,01	2014-11-21 00:00:00
"F/TR/70176318"	"SiAk5923"	"EGS"	10,61	2014-3-5 00:00:00
"F/TR/3583324"	"GrKr11211"	"K"	3,27	2013-1-21 00:00:00
"F/TR/2684505"	"MaJe13070"	"O"	9,28	2014-5-27 00:00:00
"F/TR/54505427"	"BoSt18553"	"OO"	5,82	2013-6-22 00:00:00
"F/TR/82817480"	"DePu8703"	"M"	6,92	2014-1-18 00:00:00
"F/TR/34479998"	"AdKr12120"	"M"	4,96	2014-6-18 00:00:00
"F/TR/46479282"	"DuKu19646"	"M"	4,40	2013-5-25 00:00:00
"F/TR/81553074"	"JaLe11231"	"PE"	7,22	2014-8-25 00:00:00
"F/TR/95146203"	"LePi10214"	"M"	7,27	2013-5-6 00:00:00
"F/TR/579559"	"SzRe570"	"O"	6,44	2013-10-17 00:00:00
"F/TR/84526540"	"MaWt44"	"K"	11,65	2014-4-5 00:00:00
"F/TR/76726643"	"CeKo8224"	"EGS"	7,32	2014-5-6 00:00:00
"F/TR/17725641"	"ToFr7985"	"EG"	9,25	2013-8-29 00:00:00
"F/TR/83773974"	"MaSz6178"	"EG"	4,13	2014-7-17 00:00:00
"F/TR/34194436"	"KoKa544"	"EG"	5,68	2014-7-12 00:00:00
"F/TR/45873548"	"MaOs1226"	"PE"	6,24	2014-8-28 00:00:00
"F/TR/7618149"	"SiSz10748"	"OO"	2,26	2013-9-20 00:00:00
"F/TR/65424884"	"KlBu2885"	"OO"	5,11	2013-7-28 00:00:00
"F/TR/91648774"	"AnBo8690"	"EGE"	8,04	2014-2-24 00:00:00
"F/TR/61939828"	"DrCh18604"	"EGS"	6,33	2014-2-8 00:00:00
"F/TR/33593224"	"IlKo1116"	"EGS"	3,16	2014-2-16 00:00:00
"F/TR/53958643"	"BeGo17568"	"EGS"	9,08	2014-5-18 00:00:00
"F/TR/51947792"	"SzMi2478"	"K"	4,47	2013-4-18 00:00:00
"F/TR/97011051"	"MeRa13737"	"O"	8,43	2013-3-12 00:00:00
"F/TR/27603661"	"FrSl8000"	"OO"	4,15	2013-5-20 00:00:00
"F/TR/43184198"	"WrSz11546"	"M"	7,45	2013-1-20 00:00:00
"F/TR/16528830"	"JaHe4290"	"M"	3,38	2014-2-27 00:00:00
"F/TR/5324307"	"ChDy5222"	"M"	11,35	2014-4-20 00:00:00
"F/TR/33330873"	"PrTa684"	"PE"	3,48	2014-3-7 00:00:00
"F/TR/60621327"	"GwBi19077"	"M"	5,34	2014-8-23 00:00:00
"F/TR/23326516"	"LuCz733"	"O"	4,02	2014-1-14 00:00:00
"F/TR/13009708"	"DoHa2807"	"K"	11,19	2014-9-2 00:00:00
"F/TR/67547645"	"MaPr18860"	"EG"	7,87	2014-10-5 00:00:00
"F/TR/14206272"	"BoRe12912"	"EG"	9,41	2013-1-21 00:00:00
"F/TR/20525351"	"DyKa16151"	"EG"	11,74	2013-3-19 00:00:00
"F/TR/91579614"	"EwMa9036"	"PE"	3,23	2014-1-7 00:00:00
"F/TR/66268133"	"StGu7901"	"OO"	5,74	2014-4-10 00:00:00
"F/TR/10539442"	"PoSk4216"	"OO"	4,18	2013-8-8 00:00:00
"F/TR/371214"	"NoBa7819"	"EGE"	2,32	2014-5-13 00:00:00
"F/TR/7098750"	"BeZa3345"	"EGS"	4,65	2014-9-11 00:00:00
"F/TR/94780879"	"ZeNi4768"	"EGS"	11,01	2013-11-1 00:00:00
"F/TR/65953096"	"WaHo13763"	"EGS"	11,12	2014-3-22 00:00:00
"F/TR/72295227"	"Brsw423"	"K"	5,28	2014-5-17 00:00:00
"F/TR/62719221"	"DyGl15545"	"O"	9,86	2014-11-8 00:00:00
"F/TR/11518814"	"KoKa544"	"OO"	6,35	2014-9-28 00:00:00
"F/TR/34823535"	"WrGr10946"	"M"	5,25	2014-9-4 00:00:00
"F/TR/25364217"	"AnFa14964"	"M"	4,88	2013-3-25 00:00:00
"F/TR/46136551"	"DySe17606"	"M"	11,16	2014-6-25 00:00:00
"F/TR/24944525"	"KaBe16332"	"PE"	3,09	2014-7-15 00:00:00
"F/TR/51929849"	"GeLi13029"	"M"	10,60	2013-11-26 00:00:00
"F/TR/89469976"	"LoWa9521"	"O"	1,48	2014-5-4 00:00:00
"F/TR/24870424"	"HuWi12944"	"K"	3,41	2014-7-27 00:00:00
"F/TR/86188745"	"InNo11916"	"EGS"	10,73	2014-10-10 00:00:00
"F/TR/92036368"	"ArMr17909"	"EG"	1,99	2013-6-21 00:00:00
"F/TR/39094333"	"DiPo6129"	"EG"	9,75	2013-2-12 00:00:00
"F/TR/32119240"	"ElMu2958"	"EG"	1,32	2014-7-25 00:00:00
"F/TR/13637572"	"HiBi8314"	"PE"	9,19	2013-3-28 00:00:00
"F/TR/9985874"	"NoBi2140"	"OO"	2,43	2014-9-7 00:00:00
"F/TR/64586386"	"ToDu18244"	"OO"	10,46	2013-8-4 00:00:00
"F/TR/67000758"	"IrMa5070"	"EGE"	9,15	2014-2-1 00:00:00
"F/TR/20663198"	"PaPr13060"	"EGS"	11,45	2014-1-7 00:00:00
"F/TR/5559114"	"scRa198"	"EGS"	11,36	2013-2-1 00:00:00
"F/TR/5945171"	"ZyGo15964"	"K"	10,80	2013-9-24 00:00:00
"F/TR/58644335"	"DiPo6129"	"O"	2,26	2013-9-9 00:00:00
"F/TR/58693755"	"RoBo9562"	"OO"	3,53	2014-5-15 00:00:00
"F/TR/10980501"	"LeSz18231"	"M"	7,50	2013-1-15 00:00:00
"F/TR/81373860"	"UrSz17783"	"M"	3,58	2014-8-24 00:00:00
"F/TR/48309186"	"BoSt18553"	"M"	3,63	2014-9-26 00:00:00
"F/TR/73007885"	"OdNi15209"	"PE"	8,65	2013-3-9 00:00:00
"F/TR/28237428"	"BoMi10964"	"M"	8,95	2014-4-4 00:00:00
"F/TR/87656782"	"LeDr18756"	"O"	2,23	2014-5-15 00:00:00
"F/TR/6029676"	"Pesl15625"	"K"	3,03	2013-5-3 00:00:00
"F/TR/84278021"	"DoGr7355"	"EGS"	8,87	2013-5-26 00:00:00
"F/TR/64578739"	"SuWa19189"	"EG"	5,49	2013-10-11 00:00:00
"F/TR/49948440"	"MiTe7680"	"EG"	7,93	2013-5-25 00:00:00
"F/TR/20843166"	"ChGr2804"	"EG"	11,65	2013-1-29 00:00:00
"F/TR/95436347"	"MiGu14173"	"PE"	8,96	2013-9-3 00:00:00
"F/TR/84557431"	"RuSz12608"	"OO"	9,40	2013-8-7 00:00:00
"F/TR/48693068"	"KoHa9730"	"OO"	2,34	2013-9-18 00:00:00
"F/TR/66223936"	"KaKo19207"	"EGE"	4,09	2013-8-26 00:00:00
"F/TR/54649176"	"AnSz4745"	"EGS"	1,85	2014-8-6 00:00:00
"F/TR/25905312"	"LeMu3544"	"EGS"	7,72	2014-2-17 00:00:00
"F/TR/75834072"	"LiKl14477"	"K"	7,49	2014-4-8 00:00:00
"F/TR/64597074"	"FlPr8293"	"O"	7,06	2013-4-22 00:00:00
"F/TR/90467827"	"DiPo6129"	"OO"	1,83	2013-6-12 00:00:00
"F/TR/21428875"	"WeKi10171"	"M"	9,36	2014-1-8 00:00:00
"F/TR/98204902"	"MsCy14780"	"M"	8,84	2013-9-29 00:00:00
"F/TR/70051835"	"OtPr5685"	"M"	5,83	2013-6-26 00:00:00
"F/TR/24583791"	"MiTo12284"	"PE"	11,76	2014-10-7 00:00:00
"F/TR/94179848"	"AdRa11043"	"M"	10,60	2013-11-18 00:00:00
"F/TR/86968446"	"SePr12237"	"O"	5,90	2013-12-26 00:00:00
"F/TR/2018290"	"KlKo17634"	"K"	10,76	2013-2-4 00:00:00
"F/TR/37049466"	"swEl8162"	"EGS"	6,62	2014-9-30 00:00:00
"F/TR/26224168"	"DaMa6623"	"EG"	7,79	2014-10-24 00:00:00
"F/TR/69637054"	"FiLi18560"	"EG"	9,21	2014-10-8 00:00:00
"F/TR/61090159"	"swKa10336"	"EG"	10,50	2013-6-29 00:00:00
"F/TR/46323957"	"JaMi14416"	"PE"	3,55	2013-5-16 00:00:00
"F/TR/70659704"	"AdWa18073"	"OO"	4,71	2014-2-23 00:00:00
"F/TR/5133827"	"KaZe5285"	"OO"	8,89	2013-5-10 00:00:00
"F/TR/1824100"	"AlKo667"	"EGE"	3,26	2013-3-10 00:00:00
"F/TR/3877471"	"FlMa13185"	"EGS"	2,23	2014-9-28 00:00:00
"F/TR/48989904"	"KoWa15927"	"EGS"	7,73	2013-6-10 00:00:00
"F/TR/44274376"	"WiLu9228"	"K"	9,06	2014-10-4 00:00:00
"F/TR/98227152"	"BlBo1609"	"O"	5,69	2013-7-28 00:00:00
"F/TR/54254992"	"JaBu14527"	"OO"	5,63	2014-11-4 00:00:00
"F/TR/41384428"	"GeLi1710"	"M"	10,76	2014-1-9 00:00:00
"F/TR/70929942"	"RaDe342"	"M"	7,66	2014-2-9 00:00:00
"F/TR/12013887"	"TeSz17320"	"PE"	11,81	2014-6-29 00:00:00
"F/TR/7541484"	"KoKa544"	"M"	4,28	2013-8-10 00:00:00
"F/TR/2975559"	"LeAn2482"	"O"	3,50	2014-5-21 00:00:00
"F/TR/94975950"	"ZbDo19848"	"K"	4,53	2013-7-31 00:00:00
"F/TR/58995027"	"ZaNi18823"	"EGS"	11,59	2014-8-25 00:00:00
"F/TR/45362792"	"AnAn7394"	"EG"	10,62	2014-7-17 00:00:00
"F/TR/99166151"	"swAz16214"	"EG"	1,15	2014-6-2 00:00:00
"F/TR/95348858"	"DaAl19073"	"EG"	5,51	2014-9-30 00:00:00
"F/TR/96562039"	"MiTe7680"	"PE"	11,38	2014-1-5 00:00:00
"F/TR/44150490"	"BeGo17568"	"OO"	11,81	2014-2-4 00:00:00
"F/TR/76682104"	"MiGo17597"	"OO"	4,53	2014-1-21 00:00:00
"F/TR/97835610"	"WrRo7615"	"EGE"	5,17	2013-7-15 00:00:00
"F/TR/84371765"	"ElCi15409"	"EGS"	1,80	2014-9-26 00:00:00
"F/TR/28637214"	"SeRa7193"	"EGS"	6,30	2013-7-18 00:00:00
"F/TR/76279163"	"AlDe13194"	"EGS"	4,39	2013-12-6 00:00:00
"F/TR/80397329"	"AuCh8303"	"K"	9,70	2013-4-25 00:00:00
"F/TR/93220565"	"AmTo16474"	"OO"	2,24	2014-6-1 00:00:00
"F/TR/44755937"	"HeGu14390"	"M"	7,45	2014-8-14 00:00:00
"F/TR/49950869"	"GeSa9786"	"M"	4,41	2013-2-27 00:00:00
"F/TR/81480000"	"StHa6340"	"M"	9,92	2013-11-17 00:00:00
"F/TR/22968596"	"scRa198"	"PE"	11,35	2014-6-4 00:00:00
"F/TR/7865590"	"AlBe17122"	"M"	1,78	2014-8-26 00:00:00
"F/TR/79001395"	"AlSt19429"	"O"	9,87	2013-8-3 00:00:00
"F/TR/71571786"	"GoCi907"	"K"	2,53	2013-4-15 00:00:00
"F/TR/21989168"	"ChTe2013"	"EGS"	4,75	2014-3-2 00:00:00
"F/TR/86694897"	"KlLa650"	"EG"	2,03	2014-7-16 00:00:00
"F/TR/66105911"	"LuDr4951"	"EG"	1,71	2013-10-7 00:00:00
"F/TR/60895549"	"GeLe5592"	"PE"	1,38	2014-6-5 00:00:00
"F/TR/35069233"	"LuKl6260"	"OO"	4,33	2014-5-13 00:00:00
"F/TR/99498293"	"DaSt7022"	"OO"	8,50	2014-11-19 00:00:00
"F/TR/37634951"	"LuDr4951"	"EGE"	6,14	2013-4-2 00:00:00
"F/TR/34863162"	"EmDe6614"	"EGS"	3,23	2013-11-22 00:00:00
"F/TR/25926215"	"KlJa4539"	"EGS"	6,74	2013-12-16 00:00:00
"F/TR/90004732"	"ZbSp7717"	"K"	6,22	2013-1-24 00:00:00
"F/TR/72897191"	"BeGr6449"	"O"	1,92	2013-8-22 00:00:00
"F/TR/35897748"	"WrRo7615"	"OO"	5,14	2013-5-18 00:00:00
"F/TR/73154195"	"SyKa18685"	"M"	6,30	2014-1-2 00:00:00
"F/TR/7800401"	"ZbKl14288"	"M"	11,84	2013-11-28 00:00:00
"F/TR/33621149"	"ToRu7210"	"M"	6,35	2014-3-15 00:00:00
"F/TR/6141924"	"WrLa9864"	"PE"	6,02	2014-5-15 00:00:00
"F/TR/74393891"	"FiPy10297"	"M"	7,11	2014-9-18 00:00:00
"F/TR/21056238"	"DaSi19655"	"O"	6,68	2013-7-25 00:00:00
"F/TR/8071918"	"ElDr9061"	"K"	10,90	2014-8-4 00:00:00
"F/TR/85649282"	"BuWa9338"	"EGS"	1,83	2014-8-20 00:00:00
"F/TR/59439937"	"ElOr7301"	"EG"	6,81	2014-5-4 00:00:00
"F/TR/98210443"	"AgGo19918"	"EG"	4,25	2014-4-12 00:00:00
"F/TR/73668420"	"swIw6213"	"EG"	7,49	2014-11-24 00:00:00
"F/TR/59285495"	"MaGa13269"	"PE"	1,57	2014-1-26 00:00:00
"F/TR/66967645"	"SiGr7542"	"OO"	4,08	2014-6-7 00:00:00
"F/TR/25410438"	"UlBa5212"	"OO"	2,09	2013-9-28 00:00:00
"F/TR/54680283"	"PaCh18157"	"EGE"	5,43	2013-5-21 00:00:00
"F/TR/87034041"	"DoJa3676"	"EGS"	6,01	2014-10-10 00:00:00
"F/TR/16059823"	"RoCy5575"	"EGS"	10,25	2014-11-1 00:00:00
"F/TR/67085113"	"IzIc678"	"EGS"	6,78	2013-2-2 00:00:00
"F/TR/70777397"	"AnSa13219"	"K"	1,70	2013-2-27 00:00:00
"F/TR/51379749"	"Kwla1009"	"O"	7,37	2013-8-10 00:00:00
"F/TR/62643235"	"AmTo16474"	"OO"	1,94	2014-10-26 00:00:00
"F/TR/8765355"	"ItGu19816"	"M"	3,20	2013-12-3 00:00:00
"F/TR/46594921"	"WiPu9534"	"M"	1,62	2014-9-11 00:00:00
"F/TR/45254524"	"WsKr5176"	"M"	5,80	2014-9-21 00:00:00
"F/TR/80705326"	"StCi6131"	"PE"	1,12	2013-9-9 00:00:00
"F/TR/57818572"	"BaRy12782"	"M"	5,70	2014-4-26 00:00:00
"F/TR/78932535"	"OtSk628"	"O"	4,96	2013-1-10 00:00:00
"F/TR/34258819"	"SyKa18685"	"K"	3,75	2013-7-15 00:00:00
"F/TR/68643384"	"InCz7184"	"EGS"	2,19	2014-1-22 00:00:00
"F/TR/76916834"	"DyGl15545"	"EG"	4,37	2013-6-15 00:00:00
"F/TR/42254532"	"LiKr13039"	"EG"	4,97	2013-4-9 00:00:00
"F/TR/50685767"	"JaDo5375"	"EG"	5,12	2013-7-22 00:00:00
"F/TR/16706078"	"DoKo33"	"PE"	7,98	2014-10-11 00:00:00
"F/TR/36635002"	"Dale19245"	"OO"	6,79	2014-3-21 00:00:00
"F/TR/74544113"	"AdNa11476"	"OO"	7,61	2014-6-5 00:00:00
"F/TR/45854077"	"AdKr12120"	"EGE"	11,00	2013-8-5 00:00:00
"F/TR/83767955"	"zaBr4406"	"EGS"	10,99	2013-6-30 00:00:00
"F/TR/86478524"	"GeKa11184"	"EGS"	4,88	2013-5-30 00:00:00
"F/TR/85374062"	"SuKr19942"	"EGS"	10,93	2014-10-9 00:00:00
"F/TR/2268246"	"FlCh2574"	"K"	7,24	2013-11-5 00:00:00
"F/TR/43364848"	"DoKi17115"	"O"	5,12	2013-12-11 00:00:00
"F/TR/68162080"	"DoWu5034"	"OO"	9,82	2013-11-17 00:00:00
"F/TR/94780991"	"WeWa17525"	"M"	2,95	2014-10-27 00:00:00
"F/TR/32859137"	"BeGi13628"	"M"	4,75	2013-4-29 00:00:00
"F/TR/47078128"	"LuSp14211"	"M"	8,08	2014-11-3 00:00:00
"F/TR/347648"	"SiGr7542"	"PE"	8,08	2013-9-17 00:00:00
"F/TR/58789506"	"SaFr1539"	"M"	3,33	2014-8-25 00:00:00
"F/TR/41782174"	"ElDr9061"	"O"	5,15	2013-6-21 00:00:00
"F/TR/80612544"	"MaZa9182"	"K"	7,38	2014-10-2 00:00:00
"F/TR/5397332"	"MiGu14173"	"EGS"	2,15	2013-5-10 00:00:00
"F/TR/81541571"	"CeSz12346"	"EG"	6,16	2013-4-22 00:00:00
"F/TR/70889682"	"CaWi9712"	"EG"	9,33	2014-9-10 00:00:00
"F/TR/97875025"	"PaBa1898"	"PE"	1,79	2014-2-22 00:00:00
"F/TR/24594080"	"DyKa16151"	"OO"	4,68	2013-3-22 00:00:00
"F/TR/35786081"	"TrWi11240"	"OO"	9,25	2013-1-5 00:00:00
"F/TR/79590415"	"GaDe9520"	"EGE"	1,83	2014-8-18 00:00:00
"F/TR/80727350"	"LeMu3544"	"EGS"	3,49	2013-3-18 00:00:00
"F/TR/41445034"	"KwGo14248"	"EGS"	7,09	2014-10-2 00:00:00
"F/TR/74906210"	"SyGl9833"	"EGS"	1,49	2014-9-28 00:00:00
"F/TR/82151551"	"KsBu17719"	"K"	11,07	2014-8-18 00:00:00
"F/TR/67438176"	"AxRe18435"	"OO"	6,63	2014-5-10 00:00:00
"F/TR/4526798"	"WrRo7615"	"M"	11,11	2013-12-19 00:00:00
"F/TR/69855541"	"AdMu2795"	"M"	3,49	2014-3-21 00:00:00
"F/TR/13771853"	"JoSc14220"	"M"	9,52	2013-7-20 00:00:00
"F/TR/28733116"	"MsCy14780"	"PE"	3,85	2013-11-21 00:00:00
"F/TR/55718088"	"IrNi7672"	"M"	6,59	2013-6-16 00:00:00
"F/TR/90160622"	"BlBy5926"	"O"	2,48	2014-9-23 00:00:00
"F/TR/27577595"	"BoSt18553"	"K"	8,99	2013-6-27 00:00:00
"F/TR/20953230"	"DoRa7632"	"EGS"	9,24	2014-9-20 00:00:00
"F/TR/4609668"	"AmCh14296"	"EG"	3,99	2014-5-8 00:00:00
"F/TR/85934923"	"WaSz11922"	"EG"	1,84	2014-8-9 00:00:00
"F/TR/71175986"	"KrRo7283"	"EG"	4,64	2013-4-15 00:00:00
