Id_oceny	Data	Id_ucznia	Id_przedmiotu	Ocena
8359	2014-11-12	854/2014	12	3
8360	2014-11-12	656/2013	3	5
8361	2014-11-12	689/2013	15	2
8362	2014-11-12	308/2012	1	4
8363	2014-11-12	851/2014	3	5
8364	2014-11-12	530/2013	4	6
8365	2014-11-12	263/2011	1	5
8366	2014-11-12	470/2012	1	4
8367	2014-11-12	198/2011	3	2
8368	2014-11-12	250/2011	3	5
8369	2014-11-12	212/2011	3	1
8370	2014-11-12	568/2013	10	3
8371	2014-11-12	856/2014	14	4
8372	2014-11-12	719/2014	7	2
8373	2014-11-12	279/2012	4	3
8374	2014-11-13	684/2013	4	2
8375	2014-11-13	715/2014	3	3
8376	2014-11-13	853/2014	1	3
8377	2014-11-13	717/2014	11	4
8378	2014-11-13	534/2013	1	4
8379	2014-11-13	745/2014	14	5
8380	2014-11-13	364/2012	3	3
8381	2014-11-13	837/2014	13	6
8382	2014-11-13	391/2012	1	2
8383	2014-11-13	620/2013	2	4
8384	2014-11-13	813/2014	9	4
8385	2014-11-13	381/2012	1	3
8386	2014-11-13	865/2014	1	5
8387	2014-11-13	705/2014	15	5
8388	2014-11-13	593/2013	21	4
8389	2014-11-13	762/2014	7	3
8390	2014-11-13	369/2012	15	4
8391	2014-11-13	751/2014	13	3
8392	2014-11-13	704/2014	2	5
8393	2014-11-13	826/2014	10	4
8394	2014-11-13	624/2013	5	5
8395	2014-11-13	635/2013	5	3
8396	2014-11-13	484/2012	4	5
8397	2014-11-13	566/2013	1	6
8398	2014-11-13	772/2014	7	3
8399	2014-11-13	876/2014	19	4
8400	2014-11-13	647/2013	3	5
8401	2014-11-13	586/2013	20	4
8402	2014-11-13	209/2011	27	3
8403	2014-11-13	381/2012	22	2
8404	2014-11-13	611/2013	15	2
8405	2014-11-13	259/2011	3	2
8406	2014-11-13	629/2013	23	1
8407	2014-11-13	749/2014	2	4
8408	2014-11-13	692/2013	4	3
8409	2014-11-13	225/2011	2	3
8410	2014-11-13	192/2011	2	6
8411	2014-11-13	853/2014	5	4
8412	2014-11-13	392/2012	25	6
8413	2014-11-13	831/2014	11	3
8414	2014-11-13	442/2012	2	5
8415	2014-11-13	726/2014	19	3
8416	2014-11-13	438/2012	26	2
8417	2014-11-13	430/2012	3	4
8418	2014-11-13	568/2013	22	4
8419	2014-11-13	822/2014	10	5
8420	2014-11-13	136/2011	2	2
8421	2014-11-13	810/2014	14	4
8422	2014-11-13	635/2013	4	6
8423	2014-11-13	827/2014	14	6
8424	2014-11-13	596/2013	4	5
8425	2014-11-13	826/2014	12	5
8426	2014-11-13	658/2013	2	4
8427	2014-11-13	298/2012	4	4
8428	2014-11-13	563/2013	3	3
8429	2014-11-13	704/2014	2	5
8430	2014-11-13	788/2014	14	6
8431	2014-11-13	129/2011	2	3
8432	2014-11-13	568/2013	4	5
8433	2014-11-13	155/2011	4	3
8434	2014-11-13	610/2013	2	3
8435	2014-11-13	271/2012	4	2
8436	2014-11-13	812/2014	2	2
8437	2014-11-13	201/2011	10	2
8438	2014-11-13	874/2014	6	3
8439	2014-11-13	685/2013	4	2
8440	2014-11-13	852/2014	2	4
8441	2014-11-13	728/2014	10	2
8442	2014-11-13	863/2014	18	1
8443	2014-11-13	818/2014	2	4
8444	2014-11-13	126/2011	1	4
8445	2014-11-13	798/2014	8	4
8446	2014-11-13	207/2011	1	2
8447	2014-11-13	241/2011	2	6
8448	2014-11-13	809/2014	15	5
8449	2014-11-13	297/2012	5	2
8450	2014-11-13	783/2014	19	2
8451	2014-11-13	262/2011	2	3
8452	2014-11-13	857/2014	11	4
8453	2014-11-13	817/2014	5	4
8454	2014-11-13	669/2013	5	3
8455	2014-11-13	591/2013	3	5
8456	2014-11-13	495/2012	4	3
8457	2014-11-13	828/2014	10	3
8458	2014-11-13	717/2014	3	4
8459	2014-11-13	377/2012	5	2
8460	2014-11-13	704/2014	8	1
8461	2014-11-13	281/2012	1	2
8462	2014-11-13	544/2013	1	4
8463	2014-11-13	864/2014	2	6
8464	2014-11-13	731/2014	14	5
8465	2014-11-13	529/2013	3	4
8466	2014-11-13	581/2013	15	2
8467	2014-11-13	483/2012	3	3
8468	2014-11-13	854/2014	5	1
8469	2014-11-13	834/2014	4	5
8470	2014-11-13	727/2014	8	4
8471	2014-11-13	768/2014	10	6
8472	2014-11-13	804/2014	4	4
8473	2014-11-13	726/2014	6	2
8474	2014-11-13	244/2011	1	4
8475	2014-11-13	281/2012	1	2
8476	2014-11-13	317/2012	25	4
8477	2014-11-13	263/2011	2	2
8478	2014-11-13	883/2014	7	4
8479	2014-11-13	658/2013	22	3
8480	2014-11-13	526/2013	1	2
8481	2014-11-13	290/2012	2	4
8482	2014-11-13	742/2014	19	6
8483	2014-11-13	705/2014	5	4
8484	2014-11-13	161/2011	2	3
8485	2014-11-13	755/2014	1	4
8486	2014-11-13	766/2014	14	5
8487	2014-11-13	499/2012	3	2
8488	2014-11-13	559/2013	1	5
8489	2014-11-13	537/2013	10	4
8490	2014-11-13	840/2014	6	3
8491	2014-11-13	828/2014	2	3
8492	2014-11-13	756/2014	7	4
8493	2014-11-13	743/2014	15	4
8494	2014-11-13	480/2012	4	2
8495	2014-11-13	172/2011	1	3
8496	2014-11-13	366/2012	4	3
8497	2014-11-13	867/2014	3	6
8498	2014-11-13	824/2014	10	2
8499	2014-11-13	295/2012	5	5
8500	2014-11-13	447/2012	1	4
8501	2014-11-13	324/2012	3	4
8502	2014-11-13	742/2014	6	4
8503	2014-11-13	811/2014	3	3
8504	2014-11-13	517/2013	1	1
8505	2014-11-13	653/2013	2	2
8506	2014-11-13	319/2012	1	4
8507	2014-11-13	884/2014	9	2
8508	2014-11-13	135/2011	3	4
8509	2014-11-13	205/2011	2	4
8510	2014-11-13	772/2014	17	5
8511	2014-11-13	806/2014	9	5
8512	2014-11-13	770/2014	5	4
8513	2014-11-13	744/2014	14	2
8514	2014-11-13	673/2013	4	4
8515	2014-11-13	367/2012	4	4
8516	2014-11-13	546/2013	10	3
8517	2014-11-13	880/2014	10	4
8518	2014-11-13	626/2013	2	4
8519	2014-11-13	721/2014	7	2
8520	2014-11-13	739/2014	19	2
8521	2014-11-13	666/2013	3	6
8522	2014-11-13	218/2011	4	3
8523	2014-11-13	451/2012	22	3
8524	2014-11-13	863/2014	5	3
8525	2014-11-13	811/2014	3	3
8526	2014-11-13	125/2011	1	3
8527	2014-11-13	145/2011	3	2
8528	2014-11-13	877/2014	13	3
8529	2014-11-13	710/2014	7	3
8530	2014-11-13	827/2014	3	1
8531	2014-11-13	867/2014	17	3
8532	2014-11-13	507/2012	5	4
8533	2014-11-13	429/2012	16	3
8534	2014-11-13	536/2013	10	3
8535	2014-11-13	702/2014	9	3
8536	2014-11-13	820/2014	9	2
8537	2014-11-13	376/2012	3	2
8538	2014-11-13	662/2013	10	3
8539	2014-11-13	350/2012	22	3
8540	2014-11-13	230/2011	4	4
8541	2014-11-13	858/2014	8	6
8542	2014-11-13	803/2014	7	3
8543	2014-11-13	773/2014	1	3
8544	2014-11-13	336/2012	3	3
8545	2014-11-13	674/2013	1	4
8546	2014-11-13	293/2012	4	4
8547	2014-11-13	287/2012	3	3
8548	2014-11-13	525/2013	5	4
8549	2014-11-13	299/2012	5	2
8550	2014-11-13	191/2011	2	4
8551	2014-11-13	440/2012	4	6
8552	2014-11-13	567/2013	21	2
8553	2014-11-13	746/2014	4	5
8554	2014-11-13	569/2013	5	3
8555	2014-11-13	858/2014	6	2
8556	2014-11-13	760/2014	8	4
8557	2014-11-13	471/2012	2	3
8558	2014-11-13	820/2014	6	4
8559	2014-11-13	817/2014	18	4
8560	2014-11-13	711/2014	6	2
8561	2014-11-13	816/2014	10	2
8562	2014-11-13	622/2013	20	4
8563	2014-11-13	838/2014	2	5
8564	2014-11-14	663/2013	1	3
8565	2014-11-14	642/2013	2	4
8566	2014-11-14	386/2012	3	4
8567	2014-11-14	831/2014	17	4
8568	2014-11-14	721/2014	4	5
8569	2014-11-14	542/2013	10	2
8570	2014-11-14	383/2012	2	4
8571	2014-11-14	774/2014	9	4
8572	2014-11-14	259/2011	1	3
8573	2014-11-14	741/2014	10	2
8574	2014-11-14	849/2014	13	4
8575	2014-11-14	311/2012	2	5
8576	2014-11-14	546/2013	3	1
8577	2014-11-14	842/2014	19	5
8578	2014-11-14	721/2014	1	3
8579	2014-11-14	742/2014	1	4
8580	2014-11-14	316/2012	1	4
8581	2014-11-14	575/2013	4	2
8582	2014-11-14	790/2014	10	5
8583	2014-11-14	858/2014	9	4
8584	2014-11-14	818/2014	1	4
8585	2014-11-14	645/2013	21	2
8586	2014-11-14	728/2014	4	2
8587	2014-11-14	373/2012	24	4
8588	2014-11-14	586/2013	4	3
8589	2014-11-14	837/2014	6	4
8590	2014-11-14	353/2012	15	5
8591	2014-11-14	811/2014	5	2
8592	2014-11-14	750/2014	2	4
8593	2014-11-14	754/2014	8	5
8594	2014-11-14	848/2014	5	3
8595	2014-11-14	157/2011	2	2
8596	2014-11-14	827/2014	6	4
8597	2014-11-14	805/2014	9	3
8598	2014-11-14	633/2013	15	2
8599	2014-11-14	333/2012	5	3
8600	2014-11-14	705/2014	3	5
8601	2014-11-14	652/2013	10	4
8602	2014-11-14	431/2012	2	2
8603	2014-11-14	876/2014	7	3
8604	2014-11-14	738/2014	10	3
8605	2014-11-14	205/2011	2	2
8606	2014-11-14	451/2012	5	3
8607	2014-11-14	152/2011	1	2
8608	2014-11-14	639/2013	4	6
8609	2014-11-14	219/2011	1	3
8610	2014-11-14	457/2012	5	3
8611	2014-11-14	794/2014	2	4
8612	2014-11-14	717/2014	8	4
8613	2014-11-14	374/2012	2	4
8614	2014-11-14	698/2013	3	2
8615	2014-11-14	845/2014	7	2
8616	2014-11-14	674/2013	4	4
8617	2014-11-14	877/2014	9	5
8618	2014-11-14	422/2012	2	5
8619	2014-11-14	415/2012	5	6
8620	2014-11-14	481/2012	3	3
8621	2014-11-14	870/2014	2	2
8622	2014-11-14	219/2011	4	2
8623	2014-11-14	801/2014	14	4
8624	2014-11-14	850/2014	10	6
8625	2014-11-14	591/2013	23	3
8626	2014-11-14	590/2013	20	4
8627	2014-11-14	740/2014	3	4
8628	2014-11-14	144/2011	3	3
8629	2014-11-14	437/2012	5	2
8630	2014-11-14	799/2014	6	3
8631	2014-11-14	557/2013	5	4
8632	2014-11-14	395/2012	1	4
8633	2014-11-14	566/2013	24	2
8634	2014-11-14	558/2013	2	4
8635	2014-11-14	539/2013	3	1
8636	2014-11-14	564/2013	2	5
8637	2014-11-14	362/2012	26	2
8638	2014-11-14	805/2014	15	3
8639	2014-11-14	561/2013	2	2
8640	2014-11-14	800/2014	2	4
8641	2014-11-14	367/2012	4	4
8642	2014-11-14	554/2013	1	4
8643	2014-11-14	730/2014	17	2
8644	2014-11-14	560/2013	2	2
8645	2014-11-14	815/2014	2	4
8646	2014-11-14	875/2014	7	3
8647	2014-11-14	699/2013	2	3
8648	2014-11-14	476/2012	24	2
8649	2014-11-14	625/2013	23	3
8650	2014-11-14	859/2014	1	6
8651	2014-11-14	758/2014	2	2
8652	2014-11-14	882/2014	11	4
8653	2014-11-14	877/2014	7	3
8654	2014-11-14	611/2013	4	4
8655	2014-11-14	309/2012	5	4
8656	2014-11-14	859/2014	7	4
8657	2014-11-14	705/2014	3	4
8658	2014-11-14	797/2014	3	5
8659	2014-11-14	662/2013	3	2
8660	2014-11-14	199/2011	3	2
8661	2014-11-14	867/2014	1	4
8662	2014-11-14	234/2011	3	4
8663	2014-11-14	489/2012	5	4
8664	2014-11-14	390/2012	5	6
8665	2014-11-14	521/2013	4	3
8666	2014-11-14	246/2011	2	6
8667	2014-11-14	744/2014	8	3
8668	2014-11-14	794/2014	7	4
8669	2014-11-14	274/2012	3	3
8670	2014-11-14	824/2014	3	4
8671	2014-11-14	782/2014	19	2
8672	2014-11-14	266/2011	10	1
8673	2014-11-14	810/2014	10	6
8674	2014-11-14	532/2013	20	2
8675	2014-11-14	659/2013	1	2
8676	2014-11-14	578/2013	22	4
8677	2014-11-14	129/2011	26	3
8678	2014-11-14	671/2013	3	5
8679	2014-11-14	764/2014	8	2
8680	2014-11-14	583/2013	5	2
8681	2014-11-14	128/2011	2	5
8682	2014-11-14	796/2014	10	2
8683	2014-11-14	176/2011	15	1
8684	2014-11-14	243/2011	4	2
8685	2014-11-14	854/2014	8	3
8686	2014-11-14	475/2012	25	2
8687	2014-11-14	739/2014	11	3
8688	2014-11-14	222/2011	10	2
8689	2014-11-14	529/2013	23	3
8690	2014-11-14	415/2012	25	6
8691	2014-11-14	762/2014	3	3
8692	2014-11-14	591/2013	10	4
8693	2014-11-14	689/2013	10	2
8694	2014-11-14	578/2013	4	2
8695	2014-11-14	143/2011	15	4
8696	2014-11-14	411/2012	4	2
8697	2014-11-14	600/2013	22	2
8698	2014-11-14	177/2011	2	3
8699	2014-11-14	832/2014	8	2
8700	2014-11-14	848/2014	18	4
8701	2014-11-14	197/2011	2	2
8702	2014-11-14	239/2011	4	2
8703	2014-11-14	722/2014	10	2
8704	2014-11-14	791/2014	7	2
8705	2014-11-14	796/2014	10	5
8706	2014-11-14	881/2014	10	5
8707	2014-11-14	578/2013	3	5
8708	2014-11-14	551/2013	1	3
8709	2014-11-14	303/2012	4	2
8710	2014-11-14	562/2013	24	3
8711	2014-11-14	853/2014	5	3
8712	2014-11-14	620/2013	24	2
8713	2014-11-14	879/2014	8	2
8714	2014-11-14	541/2013	3	3
8715	2014-11-14	877/2014	7	2
8716	2014-11-14	653/2013	5	4
8717	2014-11-14	835/2014	1	3
8718	2014-11-14	265/2011	3	6
8719	2014-11-14	831/2014	1	1
8720	2014-11-14	223/2011	2	3
8721	2014-11-14	609/2013	5	2
8722	2014-11-14	540/2013	2	2
8723	2014-11-14	258/2011	1	3
8724	2014-11-14	639/2013	3	4
8725	2014-11-14	615/2013	15	4
8726	2014-11-14	558/2013	1	2
8727	2014-11-14	462/2012	4	4
8728	2014-11-14	705/2014	1	4
8729	2014-11-14	870/2014	9	2
8730	2014-11-14	775/2014	18	4
8731	2014-11-14	783/2014	7	3
8732	2014-11-14	136/2011	3	3
8733	2014-11-14	863/2014	6	3
8734	2014-11-14	666/2013	5	3
8735	2014-11-14	876/2014	9	5
8736	2014-11-14	812/2014	4	3
8737	2014-11-14	810/2014	13	2
8738	2014-11-14	597/2013	5	2
8739	2014-11-14	342/2012	2	3
8740	2014-11-14	636/2013	5	4
8741	2014-11-14	265/2011	4	4
8742	2014-11-14	867/2014	5	3
8743	2014-11-14	729/2014	9	5
8744	2014-11-14	746/2014	4	4
8745	2014-11-14	817/2014	9	2
8746	2014-11-14	817/2014	14	4
8747	2014-11-14	200/2011	2	3
8748	2014-11-14	746/2014	10	4
8749	2014-11-14	664/2013	2	4
8750	2014-11-14	369/2012	1	5
8751	2014-11-14	424/2012	3	2
8752	2014-11-14	620/2013	2	2
8753	2014-11-14	590/2013	22	2
8754	2014-11-14	657/2013	23	4
8755	2014-11-14	731/2014	1	4
8756	2014-11-14	769/2014	14	3
8757	2014-11-14	123/2011	15	4
8758	2014-11-14	875/2014	5	3
8759	2014-11-14	834/2014	7	1
8760	2014-11-14	317/2012	3	4
8761	2014-11-14	821/2014	1	4
8762	2014-11-14	543/2013	24	5
8763	2014-11-14	403/2012	1	1
8764	2014-11-14	441/2012	22	5
8765	2014-11-14	836/2014	10	5
8766	2014-11-14	587/2013	15	2
8767	2014-11-14	402/2012	26	4
8768	2014-11-14	684/2013	1	4
8769	2014-11-14	747/2014	5	4
8770	2014-11-14	788/2014	1	4
8771	2014-11-14	772/2014	4	5
8772	2014-11-14	650/2013	4	3
8773	2014-11-14	783/2014	6	3
8774	2014-11-14	154/2011	2	5
8775	2014-11-14	374/2012	26	3
8776	2014-11-14	735/2014	5	3
8777	2014-11-14	216/2011	2	5
8778	2014-11-14	660/2013	1	1
8779	2014-11-14	357/2012	5	2
8780	2014-11-14	820/2014	19	6
8781	2014-11-14	806/2014	4	3
8782	2014-11-14	736/2014	15	5
8783	2014-11-14	861/2014	15	6
8784	2014-11-14	262/2011	4	2
8785	2014-11-14	518/2013	5	4
8786	2014-11-14	771/2014	10	3
8787	2014-11-14	871/2014	3	2
8788	2014-11-17	833/2014	12	2
8789	2014-11-17	845/2014	6	2
8790	2014-11-17	852/2014	19	5
8791	2014-11-17	151/2011	4	3
8792	2014-11-17	762/2014	4	3
8793	2014-11-17	765/2014	17	2
8794	2014-11-17	876/2014	6	4
8795	2014-11-17	714/2014	9	4
8796	2014-11-17	855/2014	12	4
8797	2014-11-17	366/2012	25	3
8798	2014-11-17	789/2014	15	4
8799	2014-11-17	823/2014	9	5
8800	2014-11-17	670/2013	22	4
8801	2014-11-17	191/2011	3	5
8802	2014-11-17	686/2013	4	4
8803	2014-11-17	541/2013	15	3
8804	2014-11-17	720/2014	6	2
8805	2014-11-17	620/2013	1	4
8806	2014-11-17	718/2014	9	3
8807	2014-11-17	152/2011	1	3
8808	2014-11-17	878/2014	4	2
8809	2014-11-17	597/2013	1	1
8810	2014-11-17	834/2014	4	5
8811	2014-11-17	263/2011	4	2
8812	2014-11-17	169/2011	1	5
8813	2014-11-17	757/2014	17	3
8814	2014-11-17	261/2011	3	3
8815	2014-11-17	738/2014	8	4
8816	2014-11-17	876/2014	1	3
8817	2014-11-17	797/2014	5	2
8818	2014-11-17	444/2012	26	2
8819	2014-11-17	549/2013	1	3
8820	2014-11-17	322/2012	4	4
8821	2014-11-17	247/2011	2	6
8822	2014-11-17	656/2013	22	4
8823	2014-11-17	773/2014	11	2
8824	2014-11-17	643/2013	5	4
8825	2014-11-17	835/2014	8	3
8826	2014-11-17	745/2014	9	5
8827	2014-11-17	749/2014	3	2
8828	2014-11-17	479/2012	3	2
8829	2014-11-17	434/2012	24	2
8830	2014-11-17	754/2014	5	2
8831	2014-11-17	822/2014	14	3
8832	2014-11-17	665/2013	23	2
8833	2014-11-17	232/2011	1	3
8834	2014-11-17	818/2014	8	5
8835	2014-11-17	884/2014	7	3
8836	2014-11-17	675/2013	1	4
8837	2014-11-17	715/2014	1	2
8838	2014-11-17	443/2012	1	3
8839	2014-11-17	153/2011	2	3
8840	2014-11-17	743/2014	2	2
8841	2014-11-17	704/2014	4	4
8842	2014-11-17	691/2013	3	2
8843	2014-11-17	637/2013	1	2
8844	2014-11-17	366/2012	3	4
8845	2014-11-17	811/2014	9	5
8846	2014-11-17	839/2014	14	5
8847	2014-11-17	706/2014	10	6
8848	2014-11-17	770/2014	9	4
8849	2014-11-17	223/2011	1	4
8850	2014-11-17	694/2013	4	6
8851	2014-11-17	709/2014	4	3
8852	2014-11-17	615/2013	5	3
8853	2014-11-17	724/2014	2	4
8854	2014-11-17	631/2013	5	3
8855	2014-11-17	517/2013	21	3
8856	2014-11-17	650/2013	4	4
8857	2014-11-17	731/2014	13	4
8858	2014-11-17	783/2014	1	3
8859	2014-11-17	373/2012	5	1
8860	2014-11-17	211/2011	15	1
8861	2014-11-17	417/2012	15	3
8862	2014-11-17	852/2014	3	3
8863	2014-11-17	820/2014	3	5
8864	2014-11-17	643/2013	4	2
8865	2014-11-17	608/2013	1	3
8866	2014-11-17	222/2011	15	4
8867	2014-11-17	678/2013	5	3
8868	2014-11-17	286/2012	2	4
8869	2014-11-17	171/2011	3	3
8870	2014-11-17	499/2012	3	5
8871	2014-11-17	804/2014	3	3
8872	2014-11-17	321/2012	3	2
8873	2014-11-17	363/2012	16	5
8874	2014-11-17	558/2013	4	2
8875	2014-11-17	379/2012	3	2
8876	2014-11-17	159/2011	2	2
8877	2014-11-17	769/2014	7	3
8878	2014-11-17	785/2014	3	4
8879	2014-11-17	224/2011	2	4
8880	2014-11-17	594/2013	2	5
8881	2014-11-17	704/2014	13	6
8882	2014-11-17	352/2012	2	4
8883	2014-11-17	676/2013	1	3
8884	2014-11-17	575/2013	22	4
8885	2014-11-17	626/2013	20	2
8886	2014-11-17	830/2014	8	5
8887	2014-11-17	367/2012	5	5
8888	2014-11-17	620/2013	10	4
8889	2014-11-17	379/2012	1	4
8890	2014-11-17	707/2014	7	3
8891	2014-11-17	371/2012	4	5
8892	2014-11-17	720/2014	11	3
8893	2014-11-17	672/2013	2	3
8894	2014-11-17	158/2011	1	4
8895	2014-11-17	215/2011	3	2
8896	2014-11-17	490/2012	5	5
8897	2014-11-17	620/2013	1	3
8898	2014-11-17	451/2012	5	2
8899	2014-11-17	856/2014	17	2
8900	2014-11-17	425/2012	1	2
8901	2014-11-17	522/2013	3	2
8902	2014-11-17	476/2012	26	4
8903	2014-11-17	293/2012	4	4
8904	2014-11-17	810/2014	2	3
8905	2014-11-17	883/2014	18	3
8906	2014-11-17	209/2011	2	2
8907	2014-11-17	701/2014	5	3
8908	2014-11-17	652/2013	4	1
8909	2014-11-17	416/2012	5	2
8910	2014-11-17	138/2011	4	4
8911	2014-11-17	318/2012	4	2
8912	2014-11-17	597/2013	5	2
8913	2014-11-17	795/2014	18	5
8914	2014-11-17	884/2014	8	4
8915	2014-11-17	727/2014	6	3
8916	2014-11-17	706/2014	4	3
8917	2014-11-17	441/2012	4	2
8918	2014-11-17	870/2014	8	2
8919	2014-11-17	481/2012	15	4
8920	2014-11-17	837/2014	6	3
8921	2014-11-17	659/2013	5	3
8922	2014-11-17	558/2013	24	3
8923	2014-11-17	164/2011	2	6
8924	2014-11-17	185/2011	2	5
8925	2014-11-17	686/2013	1	2
8926	2014-11-17	283/2012	1	4
8927	2014-11-17	707/2014	11	5
8928	2014-11-17	538/2013	4	4
8929	2014-11-17	880/2014	3	4
8930	2014-11-17	862/2014	3	2
8931	2014-11-17	730/2014	12	4
8932	2014-11-17	693/2013	15	4
8933	2014-11-17	262/2011	10	4
8934	2014-11-17	420/2012	1	5
8935	2014-11-17	654/2013	4	4
8936	2014-11-17	566/2013	10	3
8937	2014-11-17	808/2014	6	4
8938	2014-11-17	783/2014	8	5
8939	2014-11-17	640/2013	2	3
8940	2014-11-17	882/2014	14	5
8941	2014-11-17	652/2013	2	2
8942	2014-11-17	528/2013	24	4
8943	2014-11-17	551/2013	2	2
8944	2014-11-17	709/2014	7	3
8945	2014-11-17	874/2014	17	1
8946	2014-11-17	143/2011	3	5
8947	2014-11-17	368/2012	2	4
8948	2014-11-17	773/2014	7	2
8949	2014-11-17	731/2014	12	3
8950	2014-11-17	716/2014	5	2
8951	2014-11-17	149/2011	1	3
8952	2014-11-17	579/2013	15	3
8953	2014-11-17	223/2011	4	2
8954	2014-11-17	750/2014	17	2
8955	2014-11-17	146/2011	2	5
8956	2014-11-17	815/2014	12	5
8957	2014-11-17	848/2014	8	2
8958	2014-11-17	732/2014	2	2
8959	2014-11-17	801/2014	12	5
8960	2014-11-17	682/2013	2	3
8961	2014-11-17	716/2014	4	3
8962	2014-11-17	840/2014	4	2
8963	2014-11-17	807/2014	14	2
8964	2014-11-17	401/2012	4	5
8965	2014-11-17	871/2014	10	2
8966	2014-11-17	770/2014	2	4
8967	2014-11-17	572/2013	2	2
8968	2014-11-17	712/2014	4	5
8969	2014-11-17	717/2014	9	5
8970	2014-11-17	503/2012	3	3
8971	2014-11-17	813/2014	2	4
8972	2014-11-17	640/2013	4	3
8973	2014-11-17	126/2011	26	4
8974	2014-11-17	765/2014	4	5
8975	2014-11-17	136/2011	3	4
8976	2014-11-17	158/2011	1	3
8977	2014-11-17	690/2013	10	4
8978	2014-11-17	768/2014	10	3
8979	2014-11-17	809/2014	1	2
8980	2014-11-17	623/2013	3	1
8981	2014-11-18	850/2014	7	3
8982	2014-11-18	815/2014	7	2
8983	2014-11-18	569/2013	1	3
8984	2014-11-18	851/2014	5	3
8985	2014-11-18	759/2014	8	2
8986	2014-11-18	594/2013	24	2
8987	2014-11-18	606/2013	2	3
8988	2014-11-18	746/2014	9	4
8989	2014-11-18	678/2013	20	4
8990	2014-11-18	744/2014	13	2
8991	2014-11-18	219/2011	2	3
8992	2014-11-18	821/2014	3	5
8993	2014-11-18	219/2011	1	4
8994	2014-11-18	671/2013	20	4
8995	2014-11-18	523/2013	1	3
8996	2014-11-18	730/2014	9	5
8997	2014-11-18	663/2013	5	2
8998	2014-11-18	746/2014	13	3
8999	2014-11-18	698/2013	10	3
9000	2014-11-18	137/2011	3	4
9001	2014-11-18	206/2011	3	4
9002	2014-11-18	438/2012	10	3
9003	2014-11-18	313/2012	25	5
9004	2014-11-18	750/2014	14	6
9005	2014-11-18	453/2012	25	4
9006	2014-11-18	283/2012	4	1
9007	2014-11-18	816/2014	2	3
9008	2014-11-18	627/2013	15	3
9009	2014-11-18	637/2013	4	3
9010	2014-11-18	618/2013	2	2
9011	2014-11-18	649/2013	15	4
9012	2014-11-18	769/2014	5	4
9013	2014-11-18	822/2014	2	3
9014	2014-11-18	200/2011	2	6
9015	2014-11-18	433/2012	4	2
9016	2014-11-18	766/2014	9	5
9017	2014-11-18	585/2013	21	3
9018	2014-11-18	741/2014	3	2
9019	2014-11-18	707/2014	5	1
9020	2014-11-18	759/2014	19	2
9021	2014-11-18	672/2013	21	4
9022	2014-11-18	473/2012	4	4
9023	2014-11-18	276/2012	4	2
9024	2014-11-18	813/2014	6	4
9025	2014-11-18	219/2011	2	2
9026	2014-11-18	151/2011	1	5
9027	2014-11-18	883/2014	7	3
9028	2014-11-18	235/2011	4	2
9029	2014-11-18	692/2013	20	3
9030	2014-11-18	612/2013	20	4
9031	2014-11-18	655/2013	3	5
9032	2014-11-18	383/2012	25	1
9033	2014-11-18	548/2013	4	3
9034	2014-11-18	822/2014	4	2
9035	2014-11-18	846/2014	3	2
9036	2014-11-18	397/2012	3	3
9037	2014-11-18	733/2014	15	3
9038	2014-11-18	521/2013	1	3
9039	2014-11-18	161/2011	25	3
9040	2014-11-18	203/2011	3	6
9041	2014-11-18	838/2014	5	4
9042	2014-11-18	628/2013	2	2
9043	2014-11-18	810/2014	4	3
9044	2014-11-18	742/2014	7	3
9045	2014-11-18	720/2014	3	4
9046	2014-11-18	855/2014	1	4
9047	2014-11-18	710/2014	10	3
9048	2014-11-18	857/2014	7	2
9049	2014-11-18	540/2013	2	5
9050	2014-11-18	761/2014	2	4
9051	2014-11-18	873/2014	2	5
9052	2014-11-18	443/2012	1	5
9053	2014-11-18	720/2014	6	4
9054	2014-11-18	654/2013	4	4
9055	2014-11-18	245/2011	4	2
9056	2014-11-18	687/2013	15	4
9057	2014-11-18	853/2014	13	2
9058	2014-11-18	466/2012	5	3
9059	2014-11-18	396/2012	3	5
9060	2014-11-18	483/2012	4	4
9061	2014-11-18	813/2014	13	5
9062	2014-11-18	748/2014	5	3
9063	2014-11-18	178/2011	27	4
9064	2014-11-18	282/2012	24	2
9065	2014-11-18	739/2014	6	3
9066	2014-11-18	858/2014	12	4
9067	2014-11-18	880/2014	10	4
9068	2014-11-18	733/2014	19	5
9069	2014-11-18	823/2014	5	4
9070	2014-11-18	825/2014	18	5
9071	2014-11-18	827/2014	13	3
9072	2014-11-18	747/2014	7	2
9073	2014-11-18	792/2014	2	3
9074	2014-11-18	217/2011	1	4
9075	2014-11-18	848/2014	8	1
9076	2014-11-18	268/2011	3	4
9077	2014-11-18	759/2014	7	2
9078	2014-11-18	344/2012	24	5
9079	2014-11-18	847/2014	4	4
9080	2014-11-18	479/2012	3	1
9081	2014-11-18	761/2014	11	5
9082	2014-11-18	864/2014	19	3
9083	2014-11-18	271/2012	1	3
9084	2014-11-18	394/2012	1	3
9085	2014-11-18	203/2011	1	3
9086	2014-11-18	744/2014	4	1
9087	2014-11-18	413/2012	3	2
9088	2014-11-18	535/2013	1	3
9089	2014-11-18	679/2013	15	4
9090	2014-11-18	351/2012	5	4
9091	2014-11-18	759/2014	13	6
9092	2014-11-18	735/2014	3	4
9093	2014-11-18	724/2014	15	3
